,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-2.1219306843915082,-1.4788481420064175,0.0854561437360526,1.7755414630753892,-0.7124146505159901,-1.195542758750862,-0.5871110232633441,-0.20623349525828813,-0.2670100561100656,-0.04988365872969091,1.6900700514788152,-2.000534064448552,-0.42041283356915005,0.5778069359474166,0.6625458495038055,0.016366800850457133,0.21444710098527517,-0.49045444085386103,0.5419112504894823,0.25020767435205216
1,-1.5691154885342369,-1.1832005883730403,0.1189648668891747,-1.1182202409090864,0.2926363319547058,1.1395725527301857,0.22838734096734606,-0.15568383189624788,-0.321344827242576,0.13408306266792386,0.17959900719116817,-0.17485844440180004,-1.3717868206462485,0.11025413175149117,-0.032179565448937304,0.3699153638565932,-0.4399846219883218,-0.028952384434253402,-0.19899340763701193,0.2604268447974239
2,-2.1666106260500344,-1.3227776999224463,-0.2395511211303274,-1.5196257743687738,-1.016257784986442,0.948711336956058,0.9338688340634622,-0.024691460935648096,0.2847522479098382,-0.7370165145698804,-0.05789139730325755,-0.4616771437161773,-0.49303041231847183,0.7633263503390914,0.375871555309469,0.09776196895914488,-0.2801780510697248,-0.08169995147589336,-0.5903169249357768,-0.17116987816722729
3,-1.2070707440216903,1.7095810957020963,1.0803677974782415,-2.951137626200775,-0.5317398632954403,-1.943808254245879,2.402775010937213,1.1341352101240678,0.8039153823081193,-1.2417065047102607,0.24074257744135252,-0.35366396193526434,0.17332059548798315,0.5070004467428052,0.08349253004434463,1.0393981943599642,-1.489935276102027,0.5430405562719446,-1.043341398042968,0.36182889149793873
4,13.695367109245916,-3.486328064389784,-0.8484060984366318,0.872829532948487,-1.9136508228128652,-0.003017510812417999,1.259439885400248,-1.7609571709560676,-0.11471746247965059,-0.7322967626189935,1.0910794950701754,0.5767660770670112,0.03769438214164215,-0.4746577985174141,-0.4039675794624668,0.24332597327742198,-0.12344962078338893,-0.15038126518223244,-0.06563526346825507,0.06293836376017609
5,-2.368876897402953,-1.294052865745859,-0.07231014262359041,-1.771054121084964,-0.9704500571901072,1.089984561200083,0.3044733127548613,-0.01334888175736766,0.2703700482735023,-0.858336565389706,-0.4006882255933294,0.1495912857469102,1.3882042783168613,-0.36790426707326346,-0.4580532603168747,-0.23906260851743322,0.7024373316080239,0.09998654715844356,0.6034225830483311,0.4919426303694205
6,-2.1632345042251697,-1.2594577061114636,-0.0003031147515841903,-1.1491230476565804,-0.41510671351094713,0.8070300053918846,0.06270374614221225,-0.2796021067990575,-0.10530408034603715,0.17752220896737686,0.26636577868687666,-0.34181886278598234,-0.6518830938481238,0.3335594081672485,-0.13903994876339965,0.1131741789740661,-0.962670071073563,0.13431010617607564,-0.22625330900413942,-0.25640829708854773
7,-2.5110853271118385,-1.6929574150255706,0.23577574474793372,0.4135436044081223,-0.041712395999117344,-0.3244121868794197,-1.238489137949666,-0.34383326629840194,0.46641115446391235,1.5686501252634444,0.7281485260803379,0.782422778908965,0.03673982793759685,-1.717092665816802,-0.769340100235811,0.4103531027723058,-0.2989992603206641,1.0647218720876086,-1.584543827626957,-0.6228627615719017
8,-2.14783584920415,-1.227549752815969,-0.004406312988564926,-1.1560253665763471,-0.41969847099298546,0.8103270584459247,0.06762568989448527,-0.28878561774745615,-0.09707465724267494,0.16169386900024607,0.2713662424110971,-0.3529036314844959,-0.6593154715220679,0.3453119838760705,-0.13168822397107122,0.10992276172873547,-0.9622858896777687,0.13457426838549186,-0.22988540659781007,-0.24966800498140934
9,-1.5692462904629427,-1.1609525989611917,0.1315046537072625,-1.118390821832226,0.3001838630945398,1.1319697802765987,0.19915817262240665,-0.16641754864375088,-0.326639543222853,0.15375935427730877,0.18183616264987082,-0.14436430600400774,-1.3405209188548501,0.07592009129165748,-0.03862374777556821,0.3753571811506746,-0.45803073862422844,-0.01811476764983955,-0.18841698443227334,0.24066822409000094
